code_postal,Commune,Code Département,Département,Code Région,Région
07140,MALBOSC,07,ARDECHE,82,RHONE-ALPES
60850,SAINT-GERMER-DE-FLY,60,OISE,22,PICARDIE
62127,LIGNY-SAINT-FLOCHEL,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
10800,ROUILLY-SAINT-LOUP,10,AUBE,21,CHAMPAGNE-ARDENNE
49500,MONTGUILLON,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
64300,MONT,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
54115,BATTIGNY,54,MEURTHE-ET-MOSELLE,41,LORRAINE
17240,SAINT-CIERS-DU-TAILLON,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
15500,BONNAC,15,CANTAL,83,AUVERGNE
70200,MAGNY-DANIGON,70,HAUTE-SAONE,43,FRANCHE-COMTE
57510,LOUPERSHOUSE,57,MOSELLE,41,LORRAINE
49540,MARTIGNE-BRIAND,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
72800,LUCHE-PRINGE,72,SARTHE,52,PAYS DE LA LOIRE
02480,BRAY-SAINT-CHRISTOPHE,02,AISNE,22,PICARDIE
55260,RUPT-DEVANT-SAINT-MIHIEL,55,MEUSE,41,LORRAINE
52330,BLAISY,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
51360,PRUNAY,51,MARNE,21,CHAMPAGNE-ARDENNE
11320,MONTFERRAND,11,AUDE,91,LANGUEDOC-ROUSSILLON
03170,BEZENET,03,ALLIER,83,AUVERGNE
30730,GAJAN,30,GARD,91,LANGUEDOC-ROUSSILLON
34360,ASSIGNAN,34,HERAULT,91,LANGUEDOC-ROUSSILLON
97220,LA TRINITE,97,MARTINIQUE,2,MARTINIQUE
57420,POURNOY-LA-GRASSE,57,MOSELLE,41,LORRAINE
47140,FRESPECH,47,LOT-ET-GARONNE,72,AQUITAINE
38300,LES EPARRES,38,ISERE,82,RHONE-ALPES
50290,COUDEVILLE-SUR-MER,50,MANCHE,25,BASSE-NORMANDIE
80110,BRACHES,80,SOMME,22,PICARDIE
27150,DOUDEAUVILLE-EN-VEXIN,27,EURE,23,HAUTE-NORMANDIE
37510,SAINT-GENOUPH,37,INDRE-ET-LOIRE,24,CENTRE
67140,SAINT-PIERRE,67,BAS-RHIN,42,ALSACE
80600,LUCHEUX,80,SOMME,22,PICARDIE
53160,IZE,53,MAYENNE,52,PAYS DE LA LOIRE
45390,BOESSES,45,LOIRET,24,CENTRE
72360,MAYET,72,SARTHE,52,PAYS DE LA LOIRE
63340,LE BREUIL-SUR-COUZE,63,PUY-DE-DOME,83,AUVERGNE
21170,LAPERRIERE-SUR-SAONE,21,COTE-D'OR,26,BOURGOGNE
16130,SALLES-D'ANGLES,16,CHARENTE,54,POITOU-CHARENTES
50390,NEHOU,50,MANCHE,25,BASSE-NORMANDIE
02600,MORTEFONTAINE,02,AISNE,22,PICARDIE
51700,BASLIEUX-SOUS-CHATILLON,51,MARNE,21,CHAMPAGNE-ARDENNE
88480,SAINT-REMY,88,VOSGES,41,LORRAINE
77130,MONTEREAU-FAULT-YONNE,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
30330,GAUJAC,30,GARD,91,LANGUEDOC-ROUSSILLON
39170,RAVILLOLES,39,JURA,43,FRANCHE-COMTE
82500,BEAUMONT-DE-LOMAGNE,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
63200,CELLULE,63,PUY-DE-DOME,83,AUVERGNE
10410,SAINT-PARRES-AUX-TERTRES,10,AUBE,21,CHAMPAGNE-ARDENNE
71310,MONTJAY,71,SAONE-ET-LOIRE,26,BOURGOGNE
27110,BERENGEVILLE-LA-CAMPAGNE,27,EURE,23,HAUTE-NORMANDIE
15700,BRAGEAC,15,CANTAL,83,AUVERGNE
01370,PRESSIAT,01,AIN,82,RHONE-ALPES
72160,SAINT-HILAIRE-LE-LIERRU,72,SARTHE,52,PAYS DE LA LOIRE
18370,PREVERANGES,18,CHER,24,CENTRE
44330,LA CHAPELLE-HEULIN,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
61140,BEAULANDAIS,61,ORNE,25,BASSE-NORMANDIE
27230,BARVILLE,27,EURE,23,HAUTE-NORMANDIE
55110,DANNEVOUX,55,MEUSE,41,LORRAINE
58300,TOURY-LURCY,58,NIEVRE,26,BOURGOGNE
88600,DOMFAING,88,VOSGES,41,LORRAINE
61320,LE CHAMP-DE-LA-PIERRE,61,ORNE,25,BASSE-NORMANDIE
51700,MAREUIL-LE-PORT,51,MARNE,21,CHAMPAGNE-ARDENNE
33580,SAINT-SULPICE-DE-GUILLERAGUES,33,GIRONDE,72,AQUITAINE
62380,LEDINGHEM,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
67170,KRAUTWILLER,67,BAS-RHIN,42,ALSACE
23400,BOSMOREAU-LES-MINES,23,CREUSE,74,LIMOUSIN
57930,FENETRANGE,57,MOSELLE,41,LORRAINE
29150,SAINT-COULITZ,29,FINISTERE,53,BRETAGNE
63530,CHANAT-LA-MOUTEYRE,63,PUY-DE-DOME,83,AUVERGNE
59554,RAILLENCOURT-SAINTE-OLLE,59,NORD,31,NORD-PAS-DE-CALAIS
70120,RENAUCOURT,70,HAUTE-SAONE,43,FRANCHE-COMTE
80340,HERLEVILLE,80,SOMME,22,PICARDIE
16200,BOURG-CHARENTE,16,CHARENTE,54,POITOU-CHARENTES
14140,MONTVIETTE,14,CALVADOS,25,BASSE-NORMANDIE
09000,SAINT-PAUL-DE-JARRAT,09,ARIEGE,73,MIDI-PYRENEES
74500,SAINT-GINGOLPH,74,HAUTE-SAVOIE,82,RHONE-ALPES
71300,MONT-SAINT-VINCENT,71,SAONE-ET-LOIRE,26,BOURGOGNE
03130,LODDES,03,ALLIER,83,AUVERGNE
36100,CONDE,36,INDRE,24,CENTRE
57400,HESSE,57,MOSELLE,41,LORRAINE
57430,KAPPELKINGER,57,MOSELLE,41,LORRAINE
01370,BENY,01,AIN,82,RHONE-ALPES
22140,KERMOROC'H,22,COTES-D'ARMOR,53,BRETAGNE
25400,TAILLECOURT,25,DOUBS,43,FRANCHE-COMTE
07210,ALISSAS,07,ARDECHE,82,RHONE-ALPES
18380,IVOY-LE-PRE,18,CHER,24,CENTRE
35380,TREFFENDEL,35,ILLE-ET-VILAINE,53,BRETAGNE
83470,SEILLONS-SOURCE-D'ARGENS,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
85590,LES EPESSES,85,VENDEE,52,PAYS DE LA LOIRE
20134,PALNECA,2A,CORSE-DU-SUD,94,CORSE
76370,ANCOURT,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
37130,LIGNIERES-DE-TOURAINE,37,INDRE-ET-LOIRE,24,CENTRE
89160,SENNEVOY-LE-BAS,89,YONNE,26,BOURGOGNE
11800,BARBAIRA,11,AUDE,91,LANGUEDOC-ROUSSILLON
97470,SAINT-BENOIT,97,REUNION,4,REUNION
57590,VIVIERS,57,MOSELLE,41,LORRAINE
59570,AUDIGNIES,59,NORD,31,NORD-PAS-DE-CALAIS
37320,CORMERY,37,INDRE-ET-LOIRE,24,CENTRE
25870,VENISE,25,DOUBS,43,FRANCHE-COMTE
54490,MURVILLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
33760,MARTRES,33,GIRONDE,72,AQUITAINE
31470,SAINT-LYS,31,HAUTE-GARONNE,73,MIDI-PYRENEES
58270,SAINT-JEAN-AUX-AMOGNES,58,NIEVRE,26,BOURGOGNE
85320,SAINTE-PEXINE,85,VENDEE,52,PAYS DE LA LOIRE
18380,LA CHAPELLE-D'ANGILLON,18,CHER,24,CENTRE
69440,SAINT-ANDRE-LA-COTE,69,RHONE,82,RHONE-ALPES
23300,NOTH,23,CREUSE,74,LIMOUSIN
27480,LYONS-LA-FORET,27,EURE,23,HAUTE-NORMANDIE
63700,ARS-LES-FAVETS,63,PUY-DE-DOME,83,AUVERGNE
54120,PETTONVILLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
30770,VISSEC,30,GARD,91,LANGUEDOC-ROUSSILLON
89660,CHAMOUX,89,YONNE,26,BOURGOGNE
71160,GILLY-SUR-LOIRE,71,SAONE-ET-LOIRE,26,BOURGOGNE
84510,CAUMONT-SUR-DURANCE,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
59990,MARESCHES,59,NORD,31,NORD-PAS-DE-CALAIS
50200,SAUSSEY,50,MANCHE,25,BASSE-NORMANDIE
50370,VERNIX,50,MANCHE,25,BASSE-NORMANDIE
67110,DAMBACH,67,BAS-RHIN,42,ALSACE
43230,SAINTE-MARGUERITE,43,HAUTE-LOIRE,83,AUVERGNE
02210,VILLEMONTOIRE,02,AISNE,22,PICARDIE
52100,VILLIERS-EN-LIEU,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
47120,SAINT-PIERRE-SUR-DROPT,47,LOT-ET-GARONNE,72,AQUITAINE
57560,TURQUESTEIN-BLANCRUPT,57,MOSELLE,41,LORRAINE
54620,BASLIEUX,54,MEURTHE-ET-MOSELLE,41,LORRAINE
90100,FECHE-L'EGLISE,90,TERRITOIRE DE BELFORT,43,FRANCHE-COMTE
46250,MONTCLERA,46,LOT,73,MIDI-PYRENEES
31790,SAINT-JORY,31,HAUTE-GARONNE,73,MIDI-PYRENEES
25550,BAVANS,25,DOUBS,43,FRANCHE-COMTE
30110,SOUSTELLE,30,GARD,91,LANGUEDOC-ROUSSILLON
08140,FRANCHEVAL,08,ARDENNES,21,CHAMPAGNE-ARDENNE
11270,SAINT-JULIEN-DE-BRIOLA,11,AUDE,91,LANGUEDOC-ROUSSILLON
32400,CANNET,32,GERS,73,MIDI-PYRENEES
88110,LUVIGNY,88,VOSGES,41,LORRAINE
54470,XAMMES,54,MEURTHE-ET-MOSELLE,41,LORRAINE
80700,DAMERY,80,SOMME,22,PICARDIE
20275,ERSA,2B,HAUTE-CORSE,94,CORSE
84840,LAPALUD,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
02600,COEUVRES-ET-VALSERY,02,AISNE,22,PICARDIE
07000,SAINT-PRIEST,07,ARDECHE,82,RHONE-ALPES
69220,SAINT-JEAN-D'ARDIERES,69,RHONE,82,RHONE-ALPES
35340,LIFFRE,35,ILLE-ET-VILAINE,53,BRETAGNE
51260,LA CHAPELLE-LASSON,51,MARNE,21,CHAMPAGNE-ARDENNE
38190,LA COMBE-DE-LANCEY,38,ISERE,82,RHONE-ALPES
57980,METZING,57,MOSELLE,41,LORRAINE
77710,VILLEBEON,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
52800,POINSON-LES-NOGENT,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
59330,ECLAIBES,59,NORD,31,NORD-PAS-DE-CALAIS
35460,SAINT-OUEN-LA-ROUERIE,35,ILLE-ET-VILAINE,53,BRETAGNE
77120,BEAUTHEIL,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
06310,BEAULIEU-SUR-MER,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
90200,AUXELLES-HAUT,90,TERRITOIRE DE BELFORT,43,FRANCHE-COMTE
39800,GROZON,39,JURA,43,FRANCHE-COMTE
61570,VRIGNY,61,ORNE,25,BASSE-NORMANDIE
08260,BLOMBAY,08,ARDENNES,21,CHAMPAGNE-ARDENNE
49490,GENNETEIL,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
82290,BARRY-D'ISLEMADE,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
73530,SAINT-JEAN-D'ARVES,73,SAVOIE,82,RHONE-ALPES
62232,FOUQUEREUIL,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
89360,CARISEY,89,YONNE,26,BOURGOGNE
97180,SAINTE-ANNE,97,GUADELOUPE,1,GUADELOUPE
78112,FOURQUEUX,78,YVELINES,11,ILE-DE-FRANCE
83640,SAINT-ZACHARIE,83,VAR,93,PROVENCE-ALPES-COTE D'AZUR
72230,MULSANNE,72,SARTHE,52,PAYS DE LA LOIRE
57970,ELZANGE,57,MOSELLE,41,LORRAINE
88330,HADIGNY-LES-VERRIERES,88,VOSGES,41,LORRAINE
49500,AVIRE,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
38150,SAINT-ROMAIN-DE-SURIEU,38,ISERE,82,RHONE-ALPES
11580,VERAZA,11,AUDE,91,LANGUEDOC-ROUSSILLON
49800,TRELAZE,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
12300,SAINT-SANTIN,12,AVEYRON,73,MIDI-PYRENEES
67140,REICHSFELD,67,BAS-RHIN,42,ALSACE
56800,TAUPONT,56,MORBIHAN,53,BRETAGNE
63460,SAINT-MYON,63,PUY-DE-DOME,83,AUVERGNE
44210,PORNIC,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
38690,LONGECHENAL,38,ISERE,82,RHONE-ALPES
34630,SAINT-THIBERY,34,HERAULT,91,LANGUEDOC-ROUSSILLON
44420,PIRIAC-SUR-MER,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
77610,CHATRES,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
47180,LAGUPIE,47,LOT-ET-GARONNE,72,AQUITAINE
12360,ARNAC-SUR-DOURDOU,12,AVEYRON,73,MIDI-PYRENEES
78320,LE MESNIL-SAINT-DENIS,78,YVELINES,11,ILE-DE-FRANCE
80130,TULLY,80,SOMME,22,PICARDIE
79270,LE VANNEAU-IRLEAU,79,DEUX-SEVRES,54,POITOU-CHARENTES
68220,LIEBENSWILLER,68,HAUT-RHIN,42,ALSACE
89430,RUGNY,89,YONNE,26,BOURGOGNE
37300,JOUE-LES-TOURS,37,INDRE-ET-LOIRE,24,CENTRE
77230,JUILLY,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
39600,VILLERS-FARLAY,39,JURA,43,FRANCHE-COMTE
92140,CLAMART,92,HAUTS-DE-SEINE,11,ILE-DE-FRANCE
58240,TRESNAY,58,NIEVRE,26,BOURGOGNE
40230,SAUBION,40,LANDES,72,AQUITAINE
58230,MOUX-EN-MORVAN,58,NIEVRE,26,BOURGOGNE
31510,FRONTIGNAN-DE-COMMINGES,31,HAUTE-GARONNE,73,MIDI-PYRENEES
32230,RICOURT,32,GERS,73,MIDI-PYRENEES
10170,CHAUCHIGNY,10,AUBE,21,CHAMPAGNE-ARDENNE
78125,RAIZEUX,78,YVELINES,11,ILE-DE-FRANCE
30170,CONQUEYRAC,30,GARD,91,LANGUEDOC-ROUSSILLON
87310,GORRE,87,HAUTE-VIENNE,74,LIMOUSIN
02110,SERAIN,02,AISNE,22,PICARDIE
73250,SAINT-JEAN-DE-LA-PORTE,73,SAVOIE,82,RHONE-ALPES
50760,REVILLE,50,MANCHE,25,BASSE-NORMANDIE
58420,VITRY-LACHE,58,NIEVRE,26,BOURGOGNE
56490,SAINT-MALO-DES-TROIS-FONTAINES,56,MORBIHAN,53,BRETAGNE
27500,AIZIER,27,EURE,23,HAUTE-NORMANDIE
24170,MONPLAISANT,24,DORDOGNE,72,AQUITAINE
63210,VERNINES,63,PUY-DE-DOME,83,AUVERGNE
57870,HOMMERT,57,MOSELLE,41,LORRAINE
69530,ORLIENAS,69,RHONE,82,RHONE-ALPES
03140,CHANTELLE,03,ALLIER,83,AUVERGNE
42600,PRECIEUX,42,LOIRE,82,RHONE-ALPES
35390,SAINTE-ANNE-SUR-VILAINE,35,ILLE-ET-VILAINE,53,BRETAGNE
24600,SAINT-MEARD-DE-DRONE,24,DORDOGNE,72,AQUITAINE
62190,LIERES,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
44370,LA ROUXIERE,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
10800,MOUSSEY,10,AUBE,21,CHAMPAGNE-ARDENNE
31620,GARGAS,31,HAUTE-GARONNE,73,MIDI-PYRENEES
76430,SAINT-ROMAIN-DE-COLBOSC,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
07150,VALLON-PONT-D'ARC,07,ARDECHE,82,RHONE-ALPES
76160,DARNETAL,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
17400,ASNIERES-LA-GIRAUD,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
84210,ALTHEN-DES-PALUDS,84,VAUCLUSE,93,PROVENCE-ALPES-COTE D'AZUR
54122,CHENEVIERES,54,MEURTHE-ET-MOSELLE,41,LORRAINE
16170,PLAIZAC,16,CHARENTE,54,POITOU-CHARENTES
17610,CHERAC,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
77111,SOLERS,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
52300,SUZANNECOURT,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
32150,MARGUESTAU,32,GERS,73,MIDI-PYRENEES
01430,IZENAVE,01,AIN,82,RHONE-ALPES
71520,CLERMAIN,71,SAONE-ET-LOIRE,26,BOURGOGNE
80440,BOVES,80,SOMME,22,PICARDIE
89600,VERGIGNY,89,YONNE,26,BOURGOGNE
62450,BEAULENCOURT,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
88170,SAINT-PAUL,88,VOSGES,41,LORRAINE
45270,OUZOUER-SOUS-BELLEGARDE,45,LOIRET,24,CENTRE
07320,DEVESSET,07,ARDECHE,82,RHONE-ALPES
27170,ROMILLY-LA-PUTHENAYE,27,EURE,23,HAUTE-NORMANDIE
32120,SOLOMIAC,32,GERS,73,MIDI-PYRENEES
33420,DAIGNAC,33,GIRONDE,72,AQUITAINE
92120,MONTROUGE,92,HAUTS-DE-SEINE,11,ILE-DE-FRANCE
02700,LIEZ,02,AISNE,22,PICARDIE
49120,CHEMILLE,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
27160,CINTRAY,27,EURE,23,HAUTE-NORMANDIE
81390,PUYBEGON,81,TARN,73,MIDI-PYRENEES
12430,LE TRUEL,12,AVEYRON,73,MIDI-PYRENEES
29460,SAINT-ELOY,29,FINISTERE,53,BRETAGNE
68100/68200,MULHOUSE,68,HAUT-RHIN,42,ALSACE
47480,BAJAMONT,47,LOT-ET-GARONNE,72,AQUITAINE
91310,MONTLHERY,91,ESSONNE,11,ILE-DE-FRANCE
02210,ROCOURT-SAINT-MARTIN,02,AISNE,22,PICARDIE
22430,ERQUY,22,COTES-D'ARMOR,53,BRETAGNE
40180,RIVIERE-SAAS-ET-GOURBY,40,LANDES,72,AQUITAINE
59130,LAMBERSART,59,NORD,31,NORD-PAS-DE-CALAIS
21350,BRAIN,21,COTE-D'OR,26,BOURGOGNE
62127,TINCQUES,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
24340,VIEUX-MAREUIL,24,DORDOGNE,72,AQUITAINE
09350,CAMPAGNE-SUR-ARIZE,09,ARIEGE,73,MIDI-PYRENEES
31450,MONTLAUR,31,HAUTE-GARONNE,73,MIDI-PYRENEES
27500,FOURMETOT,27,EURE,23,HAUTE-NORMANDIE
01400,CHANOZ-CHATENAY,01,AIN,82,RHONE-ALPES
27450,SAINT-GEORGES-DU-VIEVRE,27,EURE,23,HAUTE-NORMANDIE
56480,SAINT-AIGNAN,56,MORBIHAN,53,BRETAGNE
74890,LULLY,74,HAUTE-SAVOIE,82,RHONE-ALPES
27190,BUREY,27,EURE,23,HAUTE-NORMANDIE
59730,BEAURAIN,59,NORD,31,NORD-PAS-DE-CALAIS
62136,RICHEBOURG,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
02850,PASSY-SUR-MARNE,02,AISNE,22,PICARDIE
97650,M'TSANGAMOUJI,97,MAYOTTE,6,MAYOTTE
76260,SEPT-MEULES,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
03120,SAINT-CHRISTOPHE,03,ALLIER,83,AUVERGNE
08400,MONT-SAINT-MARTIN,08,ARDENNES,21,CHAMPAGNE-ARDENNE
08110,SAILLY,08,ARDENNES,21,CHAMPAGNE-ARDENNE
52600,CELSOY,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
76540,ANCRETTEVILLE-SUR-MER,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
46600,MARTEL,46,LOT,73,MIDI-PYRENEES
12290,PRADES-SALARS,12,AVEYRON,73,MIDI-PYRENEES
23140,VIGEVILLE,23,CREUSE,74,LIMOUSIN
93100,MONTREUIL,93,SEINE-SAINT-DENIS,11,ILE-DE-FRANCE
60750,CHOISY-AU-BAC,60,OISE,22,PICARDIE
69620,SAINTE-PAULE,69,RHONE,82,RHONE-ALPES
24370,SIMEYROLS,24,DORDOGNE,72,AQUITAINE
42670,BELLEROCHE,42,LOIRE,82,RHONE-ALPES
60380,BAZANCOURT,60,OISE,22,PICARDIE
02360,COINGT,02,AISNE,22,PICARDIE
57420,VERNY,57,MOSELLE,41,LORRAINE
72130,DOUILLET,72,SARTHE,52,PAYS DE LA LOIRE
88700,PADOUX,88,VOSGES,41,LORRAINE
24140,BELEYMAS,24,DORDOGNE,72,AQUITAINE
50670,LE MESNIL-GILBERT,50,MANCHE,25,BASSE-NORMANDIE
71700,PLOTTES,71,SAONE-ET-LOIRE,26,BOURGOGNE
14510,HOULGATE,14,CALVADOS,25,BASSE-NORMANDIE
51330,VROIL,51,MARNE,21,CHAMPAGNE-ARDENNE
89460,ACCOLAY,89,YONNE,26,BOURGOGNE
86300,FLEIX,86,VIENNE,54,POITOU-CHARENTES
23160,BAZELAT,23,CREUSE,74,LIMOUSIN
76660,CLAIS,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
27150,MARTAGNY,27,EURE,23,HAUTE-NORMANDIE
80860,NOYELLES-SUR-MER,80,SOMME,22,PICARDIE
79100,SAINT-MARTIN-DE-MACON,79,DEUX-SEVRES,54,POITOU-CHARENTES
39240,VOSBLES,39,JURA,43,FRANCHE-COMTE
64260,LOUVIE-JUZON,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
80700,ANDECHY,80,SOMME,22,PICARDIE
54200,CHAUDENEY-SUR-MOSELLE,54,MEURTHE-ET-MOSELLE,41,LORRAINE
16170,BIGNAC,16,CHARENTE,54,POITOU-CHARENTES
71540,CORDESSE,71,SAONE-ET-LOIRE,26,BOURGOGNE
10210,LES LOGES-MARGUERON,10,AUBE,21,CHAMPAGNE-ARDENNE
21120,VILLEY-SUR-TILLE,21,COTE-D'OR,26,BOURGOGNE
53290,SAINT-LAURENT-DES-MORTIERS,53,MAYENNE,52,PAYS DE LA LOIRE
49290,BOURGNEUF-EN-MAUGES,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
76560,FULTOT,76,SEINE-MARITIME,23,HAUTE-NORMANDIE
37540,SAINT-CYR-SUR-LOIRE,37,INDRE-ET-LOIRE,24,CENTRE
18310,DAMPIERRE-EN-GRACAY,18,CHER,24,CENTRE
63290,CHATELDON,63,PUY-DE-DOME,83,AUVERGNE
64350,SIMACOURBE,64,PYRENEES-ATLANTIQUES,72,AQUITAINE
11300,BOURIEGE,11,AUDE,91,LANGUEDOC-ROUSSILLON
71290,HUILLY-SUR-SEILLE,71,SAONE-ET-LOIRE,26,BOURGOGNE
02480,HAPPENCOURT,02,AISNE,22,PICARDIE
46400,LADIRAT,46,LOT,73,MIDI-PYRENEES
31450,BAZIEGE,31,HAUTE-GARONNE,73,MIDI-PYRENEES
91130,RIS-ORANGIS,91,ESSONNE,11,ILE-DE-FRANCE
77270,VILLEPARISIS,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
06710,MASSOINS,06,ALPES-MARITIMES,93,PROVENCE-ALPES-COTE D'AZUR
52160,AUBERIVE,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
26140,ANDANCETTE,26,DROME,82,RHONE-ALPES
47250,GUERIN,47,LOT-ET-GARONNE,72,AQUITAINE
77114,HERME,77,SEINE-ET-MARNE,11,ILE-DE-FRANCE
26160,LE POET-LAVAL,26,DROME,82,RHONE-ALPES
65700,ESTIRAC,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
70000,CLANS,70,HAUTE-SAONE,43,FRANCHE-COMTE
38520,LA GARDE,38,ISERE,82,RHONE-ALPES
02130,VILLERS-SUR-FERE,02,AISNE,22,PICARDIE
57880,GUERTING,57,MOSELLE,41,LORRAINE
95380,CHENNEVIERES-LES-LOUVRES,95,VAL-D'OISE,11,ILE-DE-FRANCE
62640,MONTIGNY-EN-GOHELLE,62,PAS-DE-CALAIS,31,NORD-PAS-DE-CALAIS
65670,LASSALES,65,HAUTES-PYRENEES,73,MIDI-PYRENEES
70240,CHATENOIS,70,HAUTE-SAONE,43,FRANCHE-COMTE
56670,RIANTEC,56,MORBIHAN,53,BRETAGNE
17870,LOIRE-LES-MARAIS,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
71220,PRESSY-SOUS-DONDIN,71,SAONE-ET-LOIRE,26,BOURGOGNE
55270,BAULNY,55,MEUSE,41,LORRAINE
33240,SALIGNAC,33,GIRONDE,72,AQUITAINE
60400,BABOEUF,60,OISE,22,PICARDIE
60530,CROUY-EN-THELLE,60,OISE,22,PICARDIE
52700,SIGNEVILLE,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
49330,BRISSARTHE,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
42380,ABOEN,42,LOIRE,82,RHONE-ALPES
47290,CANCON,47,LOT-ET-GARONNE,72,AQUITAINE
32130,POLASTRON,32,GERS,73,MIDI-PYRENEES
60140,ROSOY,60,OISE,22,PICARDIE
52230,THONNANCE-LES-MOULINS,52,HAUTE-MARNE,21,CHAMPAGNE-ARDENNE
72110,COURCEMONT,72,SARTHE,52,PAYS DE LA LOIRE
20217,CANARI,2B,HAUTE-CORSE,94,CORSE
14170,HIEVILLE,14,CALVADOS,25,BASSE-NORMANDIE
16560,COULGENS,16,CHARENTE,54,POITOU-CHARENTES
59820,SAINT-GEORGES-SUR-L'AA,59,NORD,31,NORD-PAS-DE-CALAIS
49380,CHAMP-SUR-LAYON,49,MAINE-ET-LOIRE,52,PAYS DE LA LOIRE
45160,OLIVET,45,LOIRET,24,CENTRE
55300,VARNEVILLE,55,MEUSE,41,LORRAINE
33420,SAINT-VINCENT-DE-PERTIGNAS,33,GIRONDE,72,AQUITAINE
24540,SOULAURES,24,DORDOGNE,72,AQUITAINE
44780,MISSILLAC,44,LOIRE-ATLANTIQUE,52,PAYS DE LA LOIRE
19310,YSSANDON,19,CORREZE,74,LIMOUSIN
53300,COUESMES-VAUCE,53,MAYENNE,52,PAYS DE LA LOIRE
85260,SAINT-ANDRE-TREIZE-VOIES,85,VENDEE,52,PAYS DE LA LOIRE
21450,OIGNY,21,COTE-D'OR,26,BOURGOGNE
91250,TIGERY,91,ESSONNE,11,ILE-DE-FRANCE
74140,LOISIN,74,HAUTE-SAVOIE,82,RHONE-ALPES
55210,AVILLERS-SAINTE-CROIX,55,MEUSE,41,LORRAINE
25150,DAMBELIN,25,DOUBS,43,FRANCHE-COMTE
86700,CHATILLON,86,VIENNE,54,POITOU-CHARENTES
89310,POILLY-SUR-SEREIN,89,YONNE,26,BOURGOGNE
21460,THOSTE,21,COTE-D'OR,26,BOURGOGNE
09240,DURBAN-SUR-ARIZE,09,ARIEGE,73,MIDI-PYRENEES
40190,PUJO-LE-PLAN,40,LANDES,72,AQUITAINE
80560,BUS-LES-ARTOIS,80,SOMME,22,PICARDIE
82120,GENSAC,82,TARN-ET-GARONNE,73,MIDI-PYRENEES
17210,SAINT-PALAIS-DE-NEGRIGNAC,17,CHARENTE-MARITIME,54,POITOU-CHARENTES
66300,BANYULS-DELS-ASPRES,66,PYRENEES-ORIENTALES,91,LANGUEDOC-ROUSSILLON
